,1,42,2,-0.136715897,-0.136715897,-0.136715897,-0.136715897
,2,43,5,-0.193060284,-0.23668009,-0.253215327,-0.150932672
,3,81,2,-0.236282184,-0.254445777,-0.338361554,-0.299600782
,4,49,2,-0.192235557,-0.288454472,-0.332331397,-0.325963007
,5,121,2,-0.279282788,-0.294318805,-0.315128409,-0.327008594
,6,48,2,-0.221085217,-0.242126057,-0.245218385,-0.247073782
,7,112,2,-0.080538514,-0.144233002,-0.194082434,-0.210094137
,8,76,2,-0.196232974,-0.229819711,-0.226794793,-0.203386643
,9,70,2,-0.364993783,-0.366460586,-0.371721943,-0.374661837
,10,96,2,-0.245862726,-0.33876535,-0.294075984,-0.33774427
,11,70,5,-0.232166102,-0.215385731,-0.244494656,-0.1990181
,12,46,3,-0.244408769,-0.224520825,-0.231121746,-0.228421264
,13,37,5,-0.257236923,-0.255111155,-0.254048271,-0.253410541
,14,74,2,-0.144835514,-0.178463302,-0.206362024,-0.214233395
,15,32,3,-0.096642982,-0.096642982,-0.096642982,-0.096642982
,16,119,2,-0.144483347,-0.198041636,-0.241468749,-0.242979976
,17,33,2,-0.188188563,-0.188188563,-0.188188563,-0.188188563
,18,129,3,-0.111342865,-0.061424485,-0.146509116,-0.13426822
,19,40,2,-0.307880711,-0.330499508,-0.333958594,-0.336034046
,20,38,2,-0.035213334,-0.035213334,-0.035213334,-0.035213334
,21,58,2,-0.350967713,-0.367718759,-0.42446411,-0.432714079
,22,56,5,-0.24043123,-0.219979531,-0.243987203,-0.165834525
,23,73,3,-0.126604205,-0.124362141,-0.17188563,-0.203513854
,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
,25,113,3,-0.161730337,-0.063524552,-0.096826879,-0.066039798
,26,93,2,-0.225616634,-0.253247987,-0.262989778,-0.277154794
,27,86,2,-0.264297404,-0.319902069,-0.342501877,-0.365956895
,28,68,2,-0.191826988,-0.197214586,-0.199908384,-0.201524664
,29,73,2,-0.318808388,-0.340005673,-0.355021727,-0.360530384
,30,80,4,-0.163755594,-0.161696939,-0.160667612,-0.19350636
,31,95,2,-0.166925123,-0.199714887,-0.197259061,-0.197626753
,32,48,2,-0.223953606,-0.240042039,-0.245730244,-0.236798897
,33,67,3,-0.179641994,-0.175874434,-0.180155582,-0.188849641
,34,129,2,-0.165128791,-0.205137672,-0.242414915,-0.246561197
,35,77,2,-0.2768735899264734,-0.3059837743370114,-0.2782960103228465,-0.2807925673281376
,36,72,2,-0.051885631724405995,-0.16292300218601122,-0.12789694846715088,-0.17908460776048502
,37,124,5,-0.20958533097410703,-0.20596917542910667,-0.2108390532082911,-0.18425706647764667
,38,104,2,-0.23952647858134934,-0.24574481774892573,-0.25371259403424223,-0.26023997300948
,39,99,2,-0.0696113422477008,-0.18696680656411943,-0.15137580968982817,-0.15634437300208132
,40,86,2,-0.33764815536581777,-0.35414951101506414,-0.36720492427689566,-0.3777770134056625
,41,109,4,-0.19155450000500274,-0.18648096612298606,-0.18300154114392386,-0.2729714961654418
,42,88,2,-0.06302651300517673,-0.16031495910374585,-0.07852995966759149,-0.12263798225990033
,43,46,2,-0.22896046786753338,-0.25171729882286326,-0.25606586904682277,-0.25867501118119846
,44,135,2,-0.15858041939590234,-0.22171217500634788,-0.26381168027717844,-0.2697974675862288
,45,77,2,-0.3115411636259357,-0.4126782437976005,-0.4053604960554591,-0.4198279649043388
,46,114,3,-0.27523385555106294,-0.27512308940113367,-0.3001539460594834,-0.33513800019348994
,47,88,2,-0.15185578444452308,-0.184951119251855,-0.25083397552910025,-0.27127498391486404
,48,95,3,-0.10215516133903009,-0.09014383677363673,-0.11341590445036574,-0.16137810080075826
,49,101,4,-0.1830023901837271,-0.15394734330561963,-0.06039300203483859,-0.07921938305067447
,50,86,2,-0.06668214563113932,-0.1350703570459252,-0.16926446275331816,-0.1910531097087323
,51,111,3,-0.14225615036212766,-0.14203197408426615,-0.15655515488493335,-0.1513834369506036
,52,109,2,-0.05901527195999741,-0.1257533682531359,-0.14093268579960064,-0.16308877083810297
,53,73,4,-0.13461273902488885,-0.13919042296620385,-0.12121698910463413,-0.12307194227617557
,54,105,5,-0.30077264526482916,-0.3297009784022522,-0.2936724188780504,-0.26357998824299067
