1.00E-06,1,42,2,-0.136715897,-0.136715897,-0.136715897,-0.136715897
1.00E-06,2,43,3,-0.279247401,-0.250518362,-0.278976486,-0.278711804
1.00E-06,3,81,2,-0.220701385,-0.294403029,-0.30892956,-0.287259387
1.00E-06,4,49,2,-0.192235557,-0.249797372,-0.264542976,-0.310774139
1.00E-06,5,121,2,-0.267876697,-0.2993934,-0.324269132,-0.330195462
1.00E-06,6,48,2,-0.200320294,-0.212543025,-0.210895873,-0.215392727
1.00E-06,7,112,3,-0.11416164,-0.052428679,-0.09775193,-0.188139124
1.00E-06,8,76,2,-0.13008874,-0.240799572,-0.271556517,-0.257644168
1.00E-06,9,70,2,-0.338966144,-0.362861538,-0.382930724,-0.381950486
1.00E-06,10,96,2,-0.194724678,-0.302491704,-0.326908798,-0.394891166
1.00E-06,11,70,4,-0.28819914,-0.265491146,-0.225893251,-0.235143097
1.00E-06,12,46,2,-0.222959895,-0.243990154,-0.238687695,-0.241581046
1.00E-06,13,37,2,-0.267344712,-0.2774525,-0.279046826,-0.286814192
1.00E-06,14,74,2,-0.220048802,-0.239760588,-0.256326564,-0.294121644
1.00E-06,15,32,2,-0.096642982,-0.096642982,-0.096642982,-0.096642982
1.00E-06,16,119,2,-0.14966812,-0.213031537,-0.266900118,-0.249791243
1.00E-06,17,33,3,-0.188188563,-0.188188563,-0.188188563,-0.188188563
1.00E-06,18,129,3,-0.156459403,-0.032139506,-0.174924059,-0.161189472
1.00E-06,19,40,5,-0.307880711,-0.309565342,-0.307880711,-0.306869932
1.00E-06,20,38,2,-0.035213334,-0.035213334,-0.035213334,-0.035213334
1.00E-06,21,58,2,-0.365955998,-0.377710949,-0.391082567,-0.397752177
1.00E-06,22,56,2,-0.238464684,-0.264625656,-0.268240653,-0.256706139
1.00E-06,23,73,2,-0.142544004,-0.250893182,-0.216216867,-0.244945319
1.00E-06,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
1.00E-06,25,113,4,-0.215885999,-0.205205884,-0.084538225,-0.095245711
