0.1,1,42,2,-0.136715897,-0.136715897,-0.136715897,-0.136715897
0.1,2,43,5,-0.223483937,-0.249862779,-0.253215327,-0.189450634
0.1,3,81,2,-0.312745643,-0.356397056,-0.349130178,-0.313177452
0.1,4,49,2,-0.214011736,-0.267937929,-0.273606474,-0.31503511
0.1,5,121,2,-0.271547551,-0.29493252,-0.316948707,-0.308255224
0.1,6,48,2,-0.246666679,-0.249276242,-0.246727017,-0.249631262
0.1,7,112,2,-0.109407331,-0.135042533,-0.169114054,-0.218249556
0.1,8,76,4,-0.245321562,-0.283732503,-0.217658394,-0.26612435
0.1,9,70,2,-0.336462357,-0.341035076,-0.342508672,-0.359779459
0.1,10,96,2,-0.245862726,-0.360283692,-0.279521542,-0.341330138
0.1,11,70,5,-0.261934392,-0.268827747,-0.251980671,-0.203299249
0.1,12,46,5,-0.230408772,-0.229304601,-0.228752515,-0.228421264
0.1,13,37,4,-0.257236923,-0.255111155,-0.254048271,-0.261388405
0.1,14,74,2,-0.16700517,-0.193243073,-0.206362024,-0.233739993
0.1,15,32,5,-0.096642982,-0.096642982,-0.096642982,-0.096642982
0.1,16,119,2,-0.154952642,-0.205270481,-0.243436451,-0.242104402
0.1,17,33,3,-0.188188563,-0.188188563,-0.188188563,-0.188188563
0.1,18,129,3,-0.08514132,-0.03911501,-0.202964268,-0.178598012
0.1,19,40,2,-0.323581335,-0.330499508,-0.333958594,-0.336034046
0.1,20,38,4,-0.035213334,-0.035213334,-0.035213334,-0.035213334
0.1,21,58,2,-0.383214265,-0.410714162,-0.42446411,-0.434519521
0.1,22,56,5,-0.247375828,-0.219979531,-0.235503574,-0.214646895
0.1,23,73,5,-0.240257071,-0.179095501,-0.178599593,-0.14561349
0.1,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
0.1,25,113,5,-0.269627851,-0.093798914,-0.142130256,-0.074891874
0.1,26,93,2,-0.18459404,-0.256569016,-0.272562862,-0.287563836
