0.01,1,42,2,-0.136715897,-0.136715897,-0.136715897,-0.136715897
0.01,2,43,5,-0.265950961,-0.250518362,-0.263153098,-0.238605749
0.01,3,81,2,-0.200717873,-0.3157929,-0.320026812,-0.308955044
0.01,4,49,2,-0.192235557,-0.249797372,-0.273101547,-0.318155325
0.01,5,121,2,-0.267876697,-0.305680798,-0.329530547,-0.343337456
0.01,6,48,2,-0.193918729,-0.203707341,-0.210255604,-0.211765634
0.01,7,112,3,-0.11416164,-0.052428679,-0.09775193,-0.249455534
0.01,8,76,2,-0.189944325,-0.244234217,-0.31527076,-0.311368041
0.01,9,70,2,-0.3322501,-0.361971317,-0.379732623,-0.374325264
0.01,10,96,2,-0.274960471,-0.302491704,-0.312742319,-0.355202588
0.01,11,70,3,-0.277144822,-0.254057171,-0.305096991,-0.268158597
0.01,12,46,2,-0.222959895,-0.226609137,-0.230136599,-0.230890804
0.01,13,37,2,-0.267344712,-0.268407596,-0.284948027,-0.297571689
0.01,14,74,3,-0.229182274,-0.223188671,-0.238683597,-0.264265424
0.01,15,32,2,-0.096642982,-0.096642982,-0.096642982,-0.096642982
0.01,16,119,2,-0.14966812,-0.218477816,-0.271260666,-0.253127745
0.01,17,33,3,-0.188188563,-0.188188563,-0.188188563,-0.188188563
0.01,18,129,3,-0.188068283,-0.032773374,-0.16497633,-0.181713005
0.01,19,40,2,-0.307880711,-0.312934605,-0.312934605,-0.310913047
0.01,20,38,2,-0.035213334,-0.035213334,-0.035213334,-0.035213334
0.01,21,58,5,-0.407363295,-0.385031301,-0.383617064,-0.362144218
0.01,22,56,3,-0.238464684,-0.234906926,-0.271833426,-0.287984861
0.01,23,73,2,-0.149487764,-0.264689587,-0.172901578,-0.191998782
0.01,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
0.01,25,113,5,-0.26961564,-0.199162317,-0.154595626,-0.094388523
0.01,26,93,2,-0.231485228,-0.296627965,-0.312954696,-0.316366841
0.01,27,86,2,-0.276228145,-0.321826768,-0.365065759,-0.3487676
0.01,28,68,2,-0.221428028,-0.318096855,-0.266156083,-0.354097503
0.01,29,73,3,-0.315620309,-0.274478621,-0.29678398,-0.298493185
0.01,30,80,3,-0.314333229,-0.182262687,-0.20865218,-0.250340042
0.01,31,95,2,-0.134778281,-0.175260852,-0.219547229,-0.225116817
0.01,32,48,2,-0.21359615827972414,-0.23945116888228857,-0.24483146434630498,-0.2542612331198931
0.01,33,67,2,-0.17430490927737502,-0.2588198065535091,-0.21969809415580518,-0.2435608688212203
0.01,34,129,4,-0.1868919589584713,-0.19908131375930527,-0.16902410241641086,-0.176781316923713
0.01,35,77,4,-0.26934703324891396,-0.29787199380746215,-0.2576402769586,-0.3143577239903174
0.01,36,72,2,-0.08633204728982105,-0.1753923657897463,-0.09635894199932157,-0.23009564999575538
0.01,37,124,3,-0.2269945679053892,-0.17520999787985012,-0.23313195608580556,-0.2130613549930615
0.01,38,104,4,-0.28436122228204846,-0.3356789242979981,-0.2827169279237297,-0.32673944270665833
0.01,39,99,2,-0.0696113422477008,-0.20940467120171602,-0.20467956226253822,-0.19126639845941656
0.01,40,86,5,-0.36464498270666235,-0.3713361544681051,-0.34954897044664646,-0.3412611233311223
0.01,41,109,3,-0.2228287260453396,-0.16657275382115685,-0.22577700130847422,-0.26907978740116795
0.01,42,88,2,-0.08099689599855973,-0.19045928242260354,-0.21458594333938752,-0.17184528421553988
0.01,43,46,5,-0.2530051967695672,-0.24431244118680495,-0.23975999622750124,-0.23546200436312142
0.01,44,135,2,-0.21015389600479836,-0.264731815073245,-0.25116850937599233,-0.2635495332889594
0.01,45,77,2,-0.30923518457007776,-0.3877435636953697,-0.38608135077120515,-0.4092965109212807
0.01,46,114,3,-0.27853988069559543,-0.27791855667464266,-0.29962546085750885,-0.28914878815477063
0.01,47,88,5,-0.22962782650701943,-0.24275903756193698,-0.21962558750172292,-0.21346279672135954
0.01,48,95,3,-0.15228692037415903,-0.11501173739655192,-0.1431181363420413,-0.18005140795721358
0.01,49,101,2,-0.11167239762907533,-0.2595413091673661,-0.1428646003144711,-0.21051195062222278
0.01,50,86,2,-0.05016283844669274,-0.12838515632572822,-0.1605666674559993,-0.19754892284464287
0.01,51,111,3,-0.15685208561678188,-0.11271847452301081,-0.18250309278393534,-0.2460753958768011
0.01,52,109,2,-0.07575286072723827,-0.14737282131925414,-0.14374894452999468,-0.1837097513757986
0.01,53,73,2,-0.09355662100439857,-0.23708121061274615,-0.2221390716264134,-0.19585205756126342
0.01,54,105,3,-0.3846840578175331,-0.3591257218184796,-0.3684007602476309,-0.3659457113270709
0.01,55,81,4,-0.24738421104747166,-0.30531805395119427,-0.2450116311701978,-0.3063260369691923
0.01,56,68,3,-0.2006556331234855,-0.16901258224856575,-0.19628929783373844,-0.2289407659753108
0.01,57,107,2,-0.19677423627635765,-0.23971883392646465,-0.23919452891840765,-0.22002572490053093
0.01,58,35,3,-0.07841144433340348,-0.07841144433340347,-0.0784114443334035,-0.0784114443334035
0.01,59,79,2,-0.2083489493838252,-0.22108844183060505,-0.28705424850614697,-0.2858989031069359
0.01,60,82,3,-0.12874227731112192,-0.1069324009205268,-0.1123015906876312,-0.18348616174351515
0.01,61,120,3,-0.1712499628893664,-0.16486288759443146,-0.20886465938793547,-0.22473298718633897
0.01,62,84,4,-0.26255978021636844,-0.3340812501009611,-0.24393176115434034,-0.354122014278308
0.01,63,27,2,-0.2616368560551536,-0.26163685605515363,-0.26163685605515363,-0.26163685605515363
0.01,64,37,2,-0.25001346066076036,-0.25001346066076036,-0.25001346066076036,-0.25001346066076036
0.01,65,72,2,-0.28459718637848236,-0.3008198391591088,-0.3015761047489127,-0.31831733795239403
0.01,66,119,2,-0.2327757025973159,-0.23687111992713603,-0.2576976636979472,-0.32499819041164735
0.01,67,106,3,-0.31634055723365073,-0.12784472547454437,-0.15462018147991619,-0.21007823599267955
0.01,68,37,5,-0.2568787647480988,-0.2568787647480988,-0.2568787647480988,-0.25687876474809873
0.01,69,104,3,-0.1930242785809351,-0.1197486155372543,-0.1707910770808491,-0.1770885367404597
0.01,70,22,4,-0.12931543692418637,-0.12931543692418637,-0.12931543692418634,-0.12931543692418637
0.01,71,49,2,-0.27601663345782945,-0.29226033222729747,-0.3254341229269711,-0.3538360625934072
0.01,72,83,2,-0.08863700597398014,-0.17532784142818914,-0.17630206819064684,-0.20864850613699795
0.01,73,39,2,-0.01563199290555214,-0.015631992905552162,-0.015631992905552165,-0.015631992905552162
0.01,74,54,2,-0.1712990866781693,-0.19442850082391394,-0.22590457563942418,-0.28288958313056994
0.01,75,109,2,-0.22526406916956135,-0.23844895276619318,-0.2788522569532966,-0.3170577364264058
0.01,76,47,2,-0.20475451756796015,-0.2204603417318909,-0.20562907607532088,-0.24834222848480678
0.01,77,70,2,-0.23665452926543057,-0.3126061643610179,-0.3322729713661866,-0.39111677417316065
0.01,78,25,2,-0.03226205920340366,-0.03226205920340367,-0.03226205920340367,-0.032262059203403685
0.01,79,85,2,-0.10508329867524281,-0.151353911081164,-0.20080200030477832,-0.23300430375235148
0.01,80,91,2,-0.2220905677041715,-0.28555137374172185,-0.3103703788920155,-0.3174543263171901
0.01,81,73,2,-0.15406095761252747,-0.1758375743153149,-0.1740736541319236,-0.15739494285317268
0.01,82,41,3,-0.28104566996186603,-0.281045669961866,-0.281045669961866,-0.281045669961866
0.01,83,122,2,-0.13333876402267128,-0.15553704143085575,-0.24198926024940343,-0.30219644182176375
0.01,84,70,2,-0.41651190711359953,-0.4521100361245571,-0.4521238375156048,-0.44729408028641604
0.01,85,111,3,-0.19332014620381352,-0.14277835467537212,-0.16547491494399802,-0.17372040090180701
0.01,86,48,2,-0.3465094964586034,-0.3715049789338374,-0.36400633419126716,-0.36150497893380845
0.01,87,64,2,-0.25860139380409297,-0.33577727522546336,-0.3681294776668603,-0.37132554821217234
0.01,88,107,4,-0.20111773822967233,-0.18022256147126428,-0.16877645419711318,-0.19595915327910413
0.01,89,181,3,-0.16958565164747327,-0.11137280796736822,-0.2672647720428103,-0.26201265216859254
0.01,90,112,2,-0.19577058972444766,-0.2221210924967801,-0.2627949199396551,-0.23219075957390825
0.01,91,57,3,-0.2202177209684105,-0.19500540385012985,-0.2293697773453426,-0.22776660931158804
0.01,92,56,2,-0.23402701975298928,-0.27975429712510264,-0.28643935221984596,-0.2954446095404909
0.01,93,77,2,-0.08710992103412786,-0.1675722054002929,-0.12418379799359797,-0.1725014864234882
0.01,94,28,3,-0.23766524898731517,-0.23766524898731514,-0.23766524898731517,-0.23766524898731517
0.01,95,149,4,-0.16925650250912025,-0.21174715945980985,-0.15216029755950766,-0.29556601701522334
0.01,96,82,4,-0.18626906773681706,-0.19942493780004714,-0.18222005547766926,-0.26208245145563697
0.01,97,109,3,-0.10585134736636358,-0.07316843893240149,-0.15940584192600266,-0.2048195260562966
0.01,98,102,3,-0.12096997188714695,-0.02421274626256727,-0.11936455253151636,-0.26256501811546185
0.01,99,73,2,-0.1300997316105857,-0.16947528285194835,-0.2826460379037883,-0.2451307056190994
0.01,100,93,2,-0.1120644210999935,-0.20658717796605774,-0.26090648404972133,-0.24906830911427544
0.01,101,53,3,-0.30584028259807783,-0.234554321950891,-0.29892114643868656,-0.26977110967635287
0.01,102,69,3,-0.236662759127155,-0.22777306720412885,-0.2578431356894837,-0.2999352943672093
0.01,103,29,2,-0.11543202143640566,-0.11543202143640569,-0.11543202143640569,-0.11543202143640567
0.01,104,39,3,-0.09570011490695407,-0.09570011490695406,-0.09570011490695406,-0.09570011490695406
0.01,105,71,4,-0.2869990307800814,-0.23095958137226766,-0.2245802893531768,-0.2857434562100531
