0.0001,1,42,4,-0.136715897,-0.136715897,-0.136715897,-0.136715897
0.0001,2,43,2,-0.24732971,-0.250518362,-0.28403038,-0.270733939
0.0001,3,81,2,-0.195426241,-0.294403029,-0.306507245,-0.285140714
0.0001,4,49,2,-0.192235557,-0.249797372,-0.264542976,-0.316409652
0.0001,5,121,2,-0.267876697,-0.2993934,-0.324269132,-0.331326623
0.0001,6,48,2,-0.200320294,-0.212543025,-0.205689968,-0.206359045
0.0001,7,112,3,-0.111708176,-0.052428679,-0.086855686,-0.187398624
0.0001,8,76,2,-0.13008874,-0.240799572,-0.324778089,-0.257644168
0.0001,9,70,2,-0.338966144,-0.362861538,-0.382930724,-0.381950486
0.0001,10,96,2,-0.211195719,-0.302491704,-0.326908798,-0.394722455
0.0001,11,70,5,-0.293657526,-0.263048992,-0.244809978,-0.235154394
0.0001,12,46,2,-0.226365577,-0.243990154,-0.243656484,-0.247124699
0.0001,13,37,2,-0.267344712,-0.2774525,-0.279046826,-0.291535152
0.0001,14,74,2,-0.144835514,-0.222348434,-0.293589372,-0.253402129
0.0001,15,32,2,-0.096642982,-0.096642982,-0.096642982,-0.096642982
0.0001,16,119,2,-0.161658021,-0.213031537,-0.266900118,-0.251309202
0.0001,17,33,3,-0.188188563,-0.188188563,-0.188188563,-0.188188563
0.0001,18,129,3,-0.168467229,-0.032773374,-0.211480559,-0.19701356
0.0001,19,40,4,-0.312934605,-0.309565342,-0.307880711,-0.308891489
0.0001,20,38,2,-0.035213334,-0.035213334,-0.035213334,-0.035213334
0.0001,21,58,2,-0.365955998,-0.377710949,-0.396885009,-0.399105537
0.0001,22,56,2,-0.238464684,-0.255496451,-0.264617909,-0.256692681
0.0001,23,73,2,-0.149487764,-0.278807707,-0.212713098,-0.236358884
0.0001,24,41,2,-0.127183938,-0.127183938,-0.127183938,-0.127183938
0.0001,25,113,5,-0.329122308,-0.198629417,-0.128457805,-0.095245711
0.0001,26,93,2,-0.231485228,-0.2793842,-0.324385381,-0.334837613
0.0001,27,86,2,-0.280357594,-0.313811531,-0.350392736,-0.368761269
0.0001,28,68,2,-0.212216816,-0.33033295,-0.290793734,-0.306412786
0.0001,29,73,3,-0.311961043,-0.277781925,-0.31790578,-0.328888308
0.0001,30,80,3,-0.331797582068595,-0.1822626869210895,-0.2119378791621083,-0.20607522840718245
0.0001,31,95,2,-0.15740464854815642,-0.2406961302996314,-0.23946312867143676,-0.23751638568429478
0.0001,32,48,2,-0.2089587792339334,-0.2451429965008687,-0.2608719699090812,-0.25415557728372096
